"","Age","beta_hat_0","bn_beta_hat_1","beta_check_0","bn_beta_check_1","u_t","local_n"
"915",67.85,0.5111924,-0.00921799999999995,0.5108847875,-0.0119025516710178,0.993662317801164,19029
"916",67.875,0.5111505,-0.00921800000000006,0.51092455,-0.012441968079046,0.993662317801158,19029
"917",67.9,0.5111086,-0.00921800000000004,0.51088456,-0.012441968079046,0.993662317801163,19029
"918",67.925,0.5110667,-0.00921800000000005,0.51084457,-0.012441968079046,0.993662317801158,19029
"919",67.95,0.5110248,-0.00921799999999999,0.51080458,-0.012441968079046,0.993662317801161,19029
"920",67.975,0.5109829,-0.0092180000000001,0.51076459,-0.012441968079046,0.993662317801156,19029
"921",68,0.510941,-0.00921800000000009,0.5107246,-0.012441968079046,0.993662317801158,19029
"922",68.025,0.5108991,-0.00921799999999999,0.51068461,-0.0124419680790459,0.993662317801161,19029
"923",68.05,0.5108572,-0.00921800000000007,0.51064462,-0.0124419680790459,0.993662317801158,19029
"924",68.075,0.5108153,-0.00921800000000003,0.51060463,-0.0124419680790458,0.993662317801158,19029
"925",68.1,0.5107734,-0.00921800000000005,0.51056464,-0.0124419680790459,0.993662317801162,19029
"926",68.125,0.5107315,-0.00921799999999998,0.51052465,-0.0124419680790459,0.993662317801163,19029
"927",68.15,0.510691025,-0.00922075000000004,0.51048466,-0.012441968079046,0.993518519788657,19029
"928",68.175,0.5106491125,-0.0092207500000001,0.51044467,-0.0124419680790461,0.993518519788654,19029
"929",68.2,0.5106072,-0.00922075000000003,0.51040468,-0.012441968079046,0.993518519788661,19029
"930",68.225,0.5105652875,-0.00922075000000017,0.51036469,-0.0124419680790459,0.993518519788646,19029
"931",68.25,0.510523375,-0.00922075000000026,0.5103247,-0.0124419680790461,0.993518519788642,19029
"932",68.275,0.5104814625,-0.0092207500000002,0.51028471,-0.0124419680790459,0.993518519788649,19029
"933",68.3,0.51043955,-0.0092207500000001,0.51024472,-0.0124419680790459,0.993518519788657,19029
"934",68.325,0.5103976375,-0.0092207500000001,0.51020473,-0.012441968079046,0.993518519788652,19029
"935",68.35,0.510355725,-0.00922075000000025,0.510156785714286,-0.0124561910268734,0.99351851978865,19029
"936",68.375,0.5103138125,-0.0092207500000001,0.51011675,-0.0124561910268734,0.993518519788657,19029
"937",68.4,0.5102719,-0.00922075000000003,0.51008028,-0.0124668582377439,0.993518519788654,19029
"938",68.425,0.5102299875,-0.00922075000000019,0.51004021,-0.0124668582377439,0.99351851978865,19029
"939",68.45,0.510188075,-0.0092207500000002,0.51000014,-0.012466858237744,0.993518519788645,19029
"940",68.475,0.5101461625,-0.0092207500000001,0.50996007,-0.0124668582377439,0.993518519788653,19029
"941",68.5,0.5101065,-0.00922570000000011,0.50992,-0.0124668582377439,0.981913240848263,20124
"942",68.525,0.510064565,-0.00922569999999997,0.50987993,-0.0124668582377438,0.989806361522188,18483
"943",68.55,0.51002263,-0.0092256999999999,0.50983986,-0.0124668582377439,0.989806361522193,18483
"944",68.575,0.509980695,-0.00922569999999999,0.50979979,-0.0124668582377439,0.989806361522187,18483
"945",68.6,0.50993876,-0.00922569999999991,0.50975972,-0.0124668582377441,0.98980636152219,18483
"946",68.625,0.509896825,-0.00922570000000003,0.50971965,-0.0124668582377438,0.989806361522184,18483
"947",68.65,0.50985489,-0.00922569999999999,0.50967958,-0.0124668582377438,0.989806361522188,18483
"948",68.675,0.509812955,-0.00922569999999997,0.50963951,-0.0124668582377439,0.989806361522196,18483
"949",68.7,0.50977102,-0.00922569999999999,0.50959944,-0.0124668582377438,0.989806361522188,18483
"950",68.725,0.509729085,-0.00922570000000011,0.50955937,-0.0124668582377439,0.989806361522185,18483
